,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
5817,0.300184,0,0,Crush,Thriller,Intrepid Pictures,47,5.5,2013
5818,0.265782,500000,0,100 Degrees Below Zero,Action|Science Fiction,The Asylum|The Global Asylum|Next Station Productions|The Institution,10,3.7,2013
5819,0.264342,0,0,Hatchet III,Horror|Thriller|Comedy|Action,ArieScope Pictures|Dark Sky Films,43,5.1,2013
5820,0.263125,6000000,0,Syrup,Drama|Comedy,Lila 9th Productions|Windward Entertainment,61,5.6,2013
5821,0.262989,0,0,Michael Kohlhaas,Drama|History,Les Films d'Ici,32,6.0,2013
5822,0.261321,0,0,Torment,Thriller|Horror,Gearshift Films,25,4.7,2013
5823,0.260546,0,0,The Demented,Drama|Horror|Thriller,Hollywood Media Bridge|Zero Gravity Management|ChickFlick Productions,24,4.6,2013
5824,0.258887,0,0,Antisocial,Horror|Thriller,,19,4.3,2013
5825,0.257366,0,0,Miele,Drama,Rai Cinema|Buena Onda,10,5.0,2013
5826,0.251933,0,0,The Wizards Return: Alex vs. Alex,Adventure|Comedy|Drama,Disney Channel|It's a Laugh Productions,96,6.3,2013
5827,0.250542,0,0,Jodorowsky's Dune,Documentary|Drama,CamÃ©ra One|Snowfort Pictures|Endless Picnic,98,8.1,2013
5828,0.249284,0,0,The Inevitable Defeat of Mister & Pete,Drama,State Street Pictures|iDeal Partners Film Fund|Unified Pictures|Floren Shieh Productions|Venture Forth,14,6.7,2013
5829,0.249031,0,0,How I Live Now,Drama|Action|Thriller|War,Cowboy Films|Passion Pictures|BFI Film Fund,169,6.4,2013
5830,0.248944,0,0,Doctor Who: The Time of the Doctor,,,26,8.5,2013
5831,0.24450700000000003,3500000,0,Welcome to the Jungle,Comedy,120dB Films|Pimienta|The Salt Company International|Private Island Trax|Stun Creative,81,4.9,2013
5832,0.240375,0,0,Downloaded,Documentary,VH1 Rock Docs,19,6.5,2013
5833,0.238632,5000000,15179302,The Last Exorcism Part II,Horror|Thriller,StudioCanal|CBS Films,145,4.5,2013
5834,0.236956,0,228,InAPPropriate Comedy,Comedy,,16,3.2,2013
5835,0.23454299999999997,0,0,Dirty Wars,Documentary|Drama|War|Crime|Mystery,Civic Bakery|Big Noise Films,40,7.1,2013
5836,0.23153200000000002,0,0,The Suspect,Thriller,,10,5.1,2013
5837,0.230595,6000000,1066471,What Maisie Knew,Drama,Image Entertainment|120dB Films|10th Hole Productions|Dreambridge Films|Red Crown Productions,98,7.5,2013
5838,0.230594,0,0,Cottage Country,Action|Comedy|Crime|Romance,Whizbang Films,21,5.0,2013
5839,0.70068,0,0,Teen Beach Movie,Family|Music|TV Movie,Disney Channel,154,6.0,2013
5840,0.229656,35000000,27330000,Mandela: Long Walk to Freedom,Drama|History,Distant Horizons|Film Afrika Worldwide|Videovision Entertainment|Pathe|Origin Pictures,165,6.5,2013
5841,0.229398,0,0,Blue Caprice,Crime|Drama|Mystery,Intrinsic Value Films,28,5.3,2013
5842,0.22900900000000002,0,0,Louis C.K.: Oh My God,Comedy,Pig Newton,45,7.5,2013
5843,0.228779,0,0,Vamp U,Action|Comedy|Horror,,22,4.4,2013
5844,0.228336,1000000,0,Zombie Night,Horror,,13,2.9,2013
5845,0.22809899999999997,0,0,The Hunters,Adventure,Content Media Corp.|Raindance Entertainment|Eh-Okay|Arc Entertainment,70,4.6,2013
5846,0.22785100000000003,12000000,100129872,Philomena,Drama,BBC Films|The Weinstein Company|Baby Cow Productions|PathÃ©|Yucaipa Films,360,7.4,2013
5847,0.226483,0,0,Madly Madagascar,Animation|Comedy|Family,DreamWorks Animation,29,6.2,2013
5848,0.15137799999999899,0,0,Bettie Page Reveals All,Documentary,Single Spark Pictures|Music Box Films,10,7.0,2013
5849,0.22488200000000003,0,0,Family Weekend,Comedy|Drama,"Bedford Falls Company, The|Footprint Features",43,6.2,2013
5850,0.22484200000000001,0,0,Return to Nim's Island,Family|Adventure,Universal Pictures Germany GmbH,24,4.9,2013
5851,0.223863,0,0,Crazy Kind of Love,Comedy|Drama|Romance,Lighthouse Home Entertainment,11,5.6,2013
5852,0.22277600000000003,10,11,Hross Ã­ oss,Drama|Romance|Comedy,Filmhuset Gruppen|Leiknar Myndir,11,6.5,2013
5853,0.22262800000000002,0,0,Sexy Evil Genius,Comedy|Drama|Mystery,Launchpad Productions|Piller / Segan / Shepherd|Sobini Films,18,6.2,2013
5854,0.22088200000000002,0,0,Magic Magic,Thriller,Killer Films|Braven Films|Rip Cord Productions,42,5.3,2013
5855,0.218887,725000,0,Prince Avalanche,Comedy|Drama,Muskat Filmed Properties|Dogfish Pictures,70,6.1,2013
5856,0.357926,0,0,Louder Than Words,Drama,Identity Films,11,6.1,2013
5857,0.21824000000000002,0,0,Castello Cavalcanti,Comedy,The Directors Bureau|Hi! Production,39,7.0,2013
5858,0.21809699999999999,0,0,The Crash Reel,Documentary,Tree Tree Tree Productions,23,7.9,2013
5859,0.21735300000000002,0,0,The Unknown Known,Documentary,,19,7.4,2013
5860,0.457265,15000000,21766271,Diana,Drama|Romance,Ecosse Films|Le Pacte|Scope Pictures|Film i VÃ¤st|Filmgate Films,122,5.0,2013
5861,0.280992,0,0,Test,Romance|Drama|Music,Gloss Studio|Serious Productions,23,7.1,2013
5862,0.2162,0,35022,Touchy Feely,Drama,Lynn Shelton,22,5.4,2013
5863,0.21501900000000002,0,0,The Marine 3: Homefront,Action,WWE Studios,16,4.7,2013
5864,0.213141,0,0,Forbidden Ground,War|Action|Drama,24/7 Films|Armzfx|Scarlet Fire Films,25,6.0,2013
5865,0.21274099999999999,0,0,Dear Dumb Diary,Family,Walden Media|Zucker Productions|Triple D Productions,11,6.6,2013
5866,0.211825,5000000,0,Jinxed,Family|Fantasy|Comedy,,19,7.0,2013
5867,0.21090100000000003,4000000,0,Compulsion,Thriller|Drama,Entertainment One,17,4.9,2013
5868,0.210806,0,0,The Saratov Approach,Action|Drama,Three Coin Productions|Saratov Films,10,5.2,2013
5869,0.21076599999999998,0,0,Dark Touch,Horror|Thriller,Eurimages|Ex Nihilo|Element Pictures|Bord Scannan na hEireann / Irish Film Board|Film i VÃ¤st,20,4.0,2013
5870,0.21056399999999997,0,0,David Blaine: Real or Magic,Documentary,Radical Media,15,6.4,2013
5871,0.206724,0,0,Tesis sobre un homicidio,Mystery|Thriller|Crime,,34,6.2,2013
5872,0.359611,0,0,Alan Partridge: Alpha Papa,Comedy,BBC Films|StudioCanal|Baby Cow Productions|British Film Institute (BFI)|Baby Cow Films,94,6.7,2013
5873,0.20567600000000003,0,0,Grave Halloween,Horror,Syfy,13,3.8,2013
5874,0.20498899999999998,0,0,The Den,Horror|Thriller,Onset Films|Cliffbrook Films,58,5.9,2013
5875,0.38455500000000004,7500000,1359910,Gimme Shelter,Drama,Day Twenty- Eight Films|Rishon Films,55,6.4,2013
5876,0.202551,0,0,The Challenger,Drama,BBC|Science Channel,14,6.5,2013
5877,0.24532199999999998,0,0,Drones,Thriller,Whitewater Films|Khaos Digital,10,5.2,2013
5878,0.19910999999999998,50000,0,Jack the Giant Killer,Action|Fantasy,The Asylum,15,4.0,2013
5879,0.199019,0,0,The Right Kind of Wrong,Romance|Comedy,Serendipity Point Films|Nomadic Pictures,68,6.0,2013
5880,0.198945,0,0,Particle Fever,Documentary,Anthos Media|Particle Fever,63,6.9,2013
5881,0.19809100000000002,0,0,A Promise,Drama|Romance,Wild Bunch|FidÃ©litÃ© Films|Scope Pictures|Orange CinÃ©ma SÃ©ries|Cofinova DÃ©veloppement 6,25,5.7,2013
5882,0.197857,0,0,The Blue Umbrella,Animation|Romance,Pixar Animation Studios,132,7.8,2013
5883,0.37954699999999997,0,32846,A Field in England,Drama|History|Thriller,Film4|Rook Films,33,5.8,2013
5884,0.194655,0,0,Free Ride,Action|Drama|Thriller,Aberration Films,11,5.5,2013
5885,0.194328,0,0,Pete's Christmas,Fantasy|Family,Hallmark Entertainment,11,4.8,2013
5886,0.168935,0,0,Phil Spector,TV Movie|Drama,HBO Films,20,5.6,2013
5887,0.19301,0,0,Heatstroke,Thriller,Bold Films,21,5.3,2013
5888,0.19275699999999998,0,0,Frankenstein's Army,Action|Horror,Dark Sky Films|XYZ Films|Pellicola,41,5.7,2013
5889,0.192249,0,0,The Selfish Giant,Drama,British Film Institute (BFI)|Film4|Moonspun Films,48,7.1,2013
5890,0.18767,0,0,ëª½íƒ€ì£¼,Thriller|Mystery|Crime,Miin Pictures,23,7.0,2013
5891,0.187127,0,0,Proxy,Drama|Horror|Thriller,FSC Productions|Along The Tracks,19,6.1,2013
5892,0.248392,0,0,All Hallows' Eve,Horror,Ruthless Pictures,29,4.7,2013
5893,0.18384,1000000,0,AE: Apocalypse Earth,TV Movie|Science Fiction|Action,"Asylum, The",18,4.1,2013
5894,0.182805,1800000,0,DrogÃ³wka,Drama|Crime,Canal+Polska|Agora Entertainment|Film It,10,6.8,2013
5895,0.182166,135000,0,Hansel & Gretel,Horror,The Asylum,74,4.8,2013
5896,0.18031,0,0,The Wee Man,Drama,,11,5.4,2013
5897,0.17972,0,0,No Half Measures: Creating the Final Season of Breaking Bad,Documentary,Sony Pictures Home Entertainment,29,8.0,2013
5898,0.179649,0,0,ì§‘ìœ¼ë¡œ ê°€ëŠ” ê¸¸,Drama,,10,7.1,2013
5899,0.051172,0,0,Non-Stop,Drama|Mystery|Thriller,Check Entertainment,10,5.7,2013
5900,0.27066,0,0,Ninja: Shadow of a Tear,Action|Crime|Thriller,Millennium Films|Swingin' Productions,60,6.1,2013
5901,0.065195,0,0,Hotel Inferno,Crime|Horror|Action|Thriller,Necrostorm,13,6.0,2013
5902,0.327935,4000000,0,The Hot Flashes,Comedy,,13,4.3,2013
5903,0.367908,18000000,10501938,Getaway,Action|Crime,Dark Castle Entertainment|Signature Pictures|After Dark Films|Silver Reel|Saints LA,174,5.0,2013
5904,0.175029,0,0,Blutgletscher,Horror,Allegro-Film|Filmfonds Wien|ORF Film/Fernseh-Abkommen,11,5.4,2013
5905,0.173264,0,0,The Monkey's Paw,Horror|Thriller,Jay-X Entertainment|TMP Films,16,3.8,2013
5906,0.172844,0,0,Still Life,Drama,Rai Cinema|Redwave Films|Embargo Films,45,7.2,2013
5907,0.131381,0,0,Three Night Stand,Comedy|Drama,Vroom Productions|Banner House Productions,13,4.8,2013
5908,0.171647,1052753,466088,On the Job,Action|Crime,ABS-CBN Film Productions|Star Cinema Productions|XYZ Films|Reality Entertainment,23,5.9,2013
5909,0.170939,8000000,0,Fright Night 2: New Blood,Horror|Comedy,Gaeta / Rosenzweig Films,46,4.4,2013
5910,0.11452899999999999,0,135039,Good Olâ€™ Freda,Documentary|History,,16,6.5,2013
5911,0.16953900000000002,0,0,The Class of '92,Documentary,,24,6.6,2013
5912,0.039127999999999996,0,0,Against the Wild,Adventure|Family,Against the Wild Films,12,5.2,2013
5913,0.168658,0,0,Wrong Cops,Comedy|Crime,CTB Film Company|Realitism Films|Rubber Films|Timwe,40,5.9,2013
5914,0.168549,10000000,0,One Direction: This Is Us,Documentary|Music,Columbia Pictures|Sony Pictures,137,8.0,2013
5915,0.16821,0,0,Phineas and Ferb: Mission Marvel,Action|Adventure|Science Fiction,Disney Television Animation,13,5.9,2013
5916,0.193823,0,0,Rushlights,Crime|Drama|Romance,,12,4.5,2013
5917,0.16686700000000002,0,0,Social Nightmare,Drama|Mystery,The Asylum,13,4.9,2013
5918,0.16608599999999898,0,4793,Gerontophilia,Romance|Comedy,New Real Films|1976 Productions,16,6.1,2013
5919,0.16578299999999999,996519,0,Chce siÄ™ Å¼yÄ‡,Drama,MFA Filmdistribution|Polski Instytut Sztuki Filmowej|Silesia Film (coprodukcja)|Agencja Filmowa Telewizji Polskiej (coprodukcja),13,7.3,2013
5920,0.165765,0,0,The Food Guide to Love,Romance|Comedy,Haut et Court|Parallel Film Productions|Fox International Productions (FIP),12,5.6,2013
5921,0.164709,0,52164,The Missing Picture,Documentary,,15,5.8,2013
5922,0.164484,0,0,Terms and Conditions May Apply,Documentary,,52,6.7,2013
5923,0.107333,0,0,Tropico,Music|Drama|Fantasy|Romance,,24,8.4,2013
5924,0.085656,0,0,Dear Mr. Watterson,Documentary,,13,5.7,2013
5925,0.162886,89,0,Beneath,Horror,Revolver Picture Company|Elevative Entertainment,31,4.8,2013
5926,0.161976,0,0,Chilling Visions: 5 Senses of Fear,Horror,Chiller Films|Synthetic Cinema International,12,4.7,2013
5927,0.35145,0,0,Crystal Fairy & the Magical Cactus,Comedy|Adventure,FÃ¡bula|Diroriro,39,5.9,2013
5928,0.28222600000000003,3000000,0,Open Road,Action|Drama|Thriller,Society Entertainment|BB Film Productions|Marcio Garcia Producoes,11,5.9,2013
5929,0.15929100000000002,0,0,Age of Dinosaurs,Action|Science Fiction,The Global Asylum,17,4.4,2013
5930,0.184574,3000000,0,500 MPH Storm,Action|Science Fiction,,13,3.1,2013
5931,0.15234,0,0,A Haunting at Silver Falls,Horror|Thriller,Enderby Entertainment|Tony-Seven Films,14,4.9,2013
5932,0.41151499999999996,3000000,1675381,Nothing Left to Fear,Horror,Anchor Bay Films|Upload Films|Movie Package Company (MPC)|Slasher Films|Prime Focus Ltd.,39,4.6,2013
5933,0.109305,0,0,Hansel & Gretel: Warriors of Witchcraft,Thriller|Horror,Rapid Heart Pictures,12,2.8,2013
5934,0.067433,0,0,Prada: Candy,,,27,6.9,2013
5935,0.073357,0,0,The Cheshire Murders,Documentary,HBO Documentary Films,12,5.3,2013
5936,0.147641,0,0,Swindle,Adventure|Comedy,Nickelodeon Productions,29,6.6,2013
5937,0.147531,5000000,0,Absolute Deception,Action,Limelight International Media Entertainment|Voltage Pictures|ARO Entertainment|Odyssey Media,14,4.4,2013
5938,0.147188,0,0,Go Goa Gone,Comedy|Horror,Eros International,16,5.3,2013
5939,0.145455,7000000,0,Spiders,Science Fiction|Thriller,Nu Image Entertainment,17,3.6,2013
5940,0.14511400000000002,1000000,0,Zombie Massacre,Action|Horror,,14,2.9,2013
5941,0.144548,0,0,Au bout du conte,Comedy,Memento Films Distribution,13,5.7,2013
5942,0.144297,0,0,Madonna: MDNA World Tour,Music,,10,7.0,2013
5943,0.044625,800000,0,The Stranger Within,Thriller|Mystery,Duckling A/S|Drama Deluxe,14,4.4,2013
5944,0.223581,5112027,0,Quai d'Orsay,Comedy,Site 4 View Productions,55,5.5,2013
5945,0.060833000000000005,800000,0,The Wicked,Fantasy|Horror|Thriller,A. C. I. Films,21,4.2,2013
5946,0.14165,0,0,Cavemen,Comedy,,17,4.8,2013
5947,0.075294,0,0,Comedy Central Roast of James Franco,Comedy,Comedy Central,20,6.5,2013
5948,0.14069,0,0,Shadow People,Thriller,,19,5.2,2013
5949,0.139629,18,0,Prisoners of the Sun,Mystery|Action|Adventure|Horror,ME Completion|Cinemakers,11,3.5,2013
5950,0.13913699999999898,0,0,Hellbenders,Horror|Comedy|Thriller,Off Hollywood Pictures|Ambush Entertainment|Circle of Confusion,11,5.7,2013
5951,0.13883299999999898,0,0,Dragonfyre,Action|Adventure|Fantasy,Arrowstorm Entertainment,17,3.9,2013
5952,0.138566,0,0,The Bell Witch Haunting,Horror,The Asylum,14,2.9,2013
5953,0.13836500000000002,0,0,Chariot,Thriller|Drama,Mad Dimension,12,5.5,2013
5954,0.071589,0,0,SAGA - Curse of the Shadow,Action|Fantasy|Adventure,Mainstay Productions|Arrowstorm Entertainment,20,4.8,2013
5955,0.135765,0,0,Get a Horse!,Animation|Family,Walt Disney Animation Studios,52,7.8,2013
5956,0.135633,15,0,Peeples,Comedy,34th Street Films|Homegrown Pictures,18,6.1,2013
5957,0.407065,0,602042,We Steal Secrets: The Story of WikiLeaks,Documentary,Universal Pictures|Universal Pictures International (UPI)|Jigsaw|Global Produce,37,6.0,2013
5958,0.134512,0,0,Lego Batman: The Movie - DC Super Heroes Unite,Animation|Adventure|Family,DC Comics|LEGO|The Lego Group|Warner Premiere Digital|Traveller's Tales,52,6.2,2013
5959,0.134363,0,0,Muscle Shoals,Documentary|History|Music,,18,6.9,2013
5960,0.134357,0,0,The Contractor,Crime|Drama|Thriller,Hybrid,10,2.4,2013
5961,0.134168,0,0,The Frankenstein Theory,Horror|Science Fiction,,16,4.6,2013
5962,0.133374,0,0,Ego,Drama,Filmlance International AB,10,5.6,2013
5963,0.08732000000000001,0,0,As Cool as I Am,Comedy|Drama,Identity Films|Wind Dancer Productions,25,5.0,2013
5964,0.13300599999999999,0,0,Sunshine on Leith,Music|Romance|Comedy|Drama,DNA Films,30,6.6,2013
5965,0.131561999999999,0,0,Lucky Them,Drama,,11,5.0,2013
5966,0.131175,0,0,Mischief Night,Horror|Drama|Thriller,Lions Gate,18,4.0,2013
5967,0.12981900000000002,4500000,0,Hansel and Gretel Get Baked,Horror|Comedy,Tribeca Productions,48,4.9,2013
5968,0.123869,8000000,0,The Makeover,Comedy,Hallmark Hall of Fame Productions,16,5.4,2013
5969,0.12343499999999999,0,0,iSteve,Comedy,,15,4.9,2013
5970,0.139882,0,0,David Bowie: Five Years,Music|Documentary,,12,7.1,2013
5971,0.11831400000000002,0,0,Birth of the Living Dead,Documentary,Predestinate Productions,13,6.1,2013
5972,0.165605,0,0,Top Gear: The Perfect Road Trip,TV Movie|Action|Adventure|Documentary,BBC,35,7.6,2013
5973,0.1162,11000000,0,Drift,Drama,World Wide Productions,45,5.6,2013
5974,0.115346,0,0,The Haunting of Helena,Horror|Thriller,Rai Cinema|One More Pictures,17,4.5,2013
5975,0.245457,2500000,0,At Middleton,Romance|Comedy,CineSon Entertainment|Look at the Moon Productions,29,6.0,2013
5976,0.113051,0,0,House of Versace,TV Movie,Lifetime Television,11,6.0,2013
5977,0.039994999999999996,0,0,ìºì¹˜ë¯¸,Comedy|Romance,Lotte Entertainment,13,6.6,2013
5978,0.11149300000000001,0,0,Nailbiter,Horror,SenoReality Pictures|Ministry Machine Productions,11,3.4,2013
5979,0.11078299999999999,7720000,0,Legenda No. 17,Drama,Three T Productions|Studio Trite|VGTRK|Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK),18,6.8,2013
5980,0.11031500000000001,0,0,The Punk Singer,Documentary,,20,7.3,2013
5981,0.109747,0,0,Molly Maxwell,Drama,Canadian Film Centre (CFC),12,5.8,2013
5982,0.10918499999999999,0,0,Home Sweet Home,Horror|Thriller,Mad Dimension|CountessFilms|Gearshift Films,10,4.8,2013
5983,0.10648900000000001,0,0,C.O.G.,Comedy|Drama,,29,5.2,2013
5984,0.043907,0,0,Aningaaq,Drama,,15,6.8,2013
5985,0.105401,0,0,Justin Bieber's Believe,Documentary|Music,Open Road Films,52,7.5,2013
5986,0.05438,4000000,0,"Guten Tag, RamÃ³n",Drama,Eficine 226|Beanca Films|Fondo de InversiÃ³n y EstÃ­mulos al Cine (FIDECINE)|MPN Cologne Film 3,11,8.4,2013
5987,0.09954400000000001,0,0,Snow Bride,Family|TV Movie,Johnson Production Group|The Hallmark Channel,14,6.8,2013
5988,0.154121,0,0,I'll Follow You Down,Science Fiction|Drama|Mystery,Telefilm Canada|Ontario Media Development Corporation (OMDC)|Harold Greenberg Fund|Resolute Films and Entertainment,31,5.8,2013
5989,0.098585,0,0,Scooby-Doo! Stage Fright,Family|Adventure|Animation,,21,7.9,2013
5990,0.097506,3600000,0,Paranormal Whacktivity,Comedy|Horror,,11,3.8,2013
5991,0.09690900000000001,0,0,Salinger,Documentary,,16,5.9,2013
5992,0.096455,0,0,Amiche da morire,Romance|Crime|Comedy,,30,5.5,2013
5993,0.039952999999999995,0,0,Lights Out,Horror,,28,7.1,2013
5994,0.213552,0,0,Girl Rising,Documentary,The Documentary Group|CNN Films|Vulcan Productions|Intel Corporation,14,7.1,2013
5995,0.092901,0,0,Tim's Vermeer,Documentary,High Delft Pictures,41,7.1,2013
5996,0.39024699999999996,0,0,Mystery Road,Thriller|Crime|Mystery,Screen Australia|Mystery Road Films,22,6.1,2013
5997,0.091023,0,0,Deep Dark Canyon,Action|Drama|Thriller,Colorfast Pictures|Secret Identity Productions,12,5.2,2013
5998,0.09045800000000001,0,342000,Gori Tere Pyaar Mein,Comedy|Romance,,15,6.6,2013
5999,0.08672300000000001,1000000,0,Antarctica: A Year on Ice,Drama|Adventure|Documentary,Antzworks,16,7.1,2013
6000,0.085503,1000000,0,The Appearing,Horror|Mystery|Thriller,KK Ranch Productions|Sean Robert Entertainment,12,3.3,2013
6001,0.08482,0,0,The Jeffrey Dahmer Files,Documentary,Good / Credit Productions,12,5.9,2013
6002,0.083891,0,0,Coffee Town,Comedy,,28,6.6,2013
6003,0.068614,0,0,Viaggio Sola,Drama,Ministero per i Beni e le AttivitÃ  Culturali|Augustus Color|Bianca Film,17,5.4,2013
6004,0.060425,0,0,Les grandes ondes (Ã  l'ouest),Comedy,Rita Productions|Les Films PellÃ©as|Filmes do Tejo|Bande a Part Films,10,5.8,2013
6005,0.0626299999999999,0,0,Bo Burnham: what.,Comedy,,28,7.7,2013
6006,0.07905,0,0,Cutie and the Boxer,Documentary,,20,7.3,2013
6007,0.14535599999999999,232000,0,Neverlake,Horror|Drama|Mystery,One More Pictures,10,4.0,2013
6008,0.14191800000000002,0,0,Crystal Lake Memories: The Complete History of Friday the 13th,Documentary,Hutson Ranch Media,10,6.9,2013
6009,0.076717,0,0,Interior. Leather Bar.,Drama,RabbitBandini Productions,15,5.3,2013
6010,0.0758669999999999,1200000,2861020,Home Run,Drama,Samuel Goldwyn|Provident Films,19,6.5,2013
6011,0.075197,0,97,Jimi: All Is by My Side,Drama|Music,Darko Entertainment|Freeman Film|Subotica Entertainment,40,5.3,2013
6012,0.074251,0,0,Not Another Happy Ending,Romance|Comedy|Drama,Synchronicity Films|British Film Company,20,6.0,2013
6013,0.07266900000000001,0,0,Djinn,Horror,Imagenation Abu Dhabi FZ|FilmWorks,13,4.2,2013
6014,0.350292,0,0,Bridegroom,Documentary,,27,7.1,2013
6015,0.070124,0,0,La gran familia espaÃ±ola,Comedy,,27,6.1,2013
6016,0.19428499999999999,0,0,History of the Eagles,Documentary|Music,Jigsaw Productions,10,7.5,2013
6017,0.069606,0,0,Willow Creek,Adventure|Horror|Thriller|Mystery,Jerkschool Productions,57,5.2,2013
6018,0.065723,0,0,The Unbelievers,Documentary,Black Chalk Productions,29,6.5,2013
